SKU,Name,Brand,RegularPrice,SalePrice,Size,Categories,Images,Gallery,Description,Link
1788058,"‘REPLICA' By the Fireplace Eau de Toilette with Chestnut, Vanilla, and Clove Oil",Maison Margiela,"$16,500 ",,3.4 oz/ 100 mL,N?,"https://www.sephora.com/productimages/sku/s1788058-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1788058-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p404758-av-10-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p404758-av-10-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p404758-av-26-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p404758-av-26-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p404758-av-25-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p404758-av-25-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng:</strong> ?m áp &amp; Cay n?ng</p><p><br></p><p><strong>Lo?i mùi h??ng:</strong> ?m áp &amp; Ng?t ngào Gourmands</p><p><br></p><p><strong>H??ng chính:</strong> Tinh d?u ?inh h??ng, H??ng h?t d?, H??ng vani</p><p><br></p><p><strong>Mô t? h??ng th?m:</strong> M?t lo?i n??c hoa unisex, cay n?ng và có mùi g? k?t h?p gi?a h?t d? rang v?i tinh d?u ?inh h??ng khói n?ng và vani ng?t ngào ?? tái t?o s? ?m áp và ?m cúng c?a ng?n l?a b?p bùng.</p><p><br></p><p><strong>V? chai ??ng:</strong> L?y c?m h?ng t? v? ngoài c?a nh?ng chi?c l? ??ng thu?c c? ?i?n, chai n??c hoa sang tr?ng này có nhãn b?ng v?i cotton v?i dòng ch? m?c ?en và m?t vòi b?m ??c ?áo ???c qu?n b?ng dây th?ng nh? m?t s? tôn vinh dành cho dòng s?n ph?m th?i trang cao c?p ban ??u. H??ng th?m ?m áp, sành ?i?u bên trong ???c ph?n ánh qua b?c ?nh Polaroid ch?p lò s??i ???c in trên h?p gi?y bên ngoài.</p><p><br></p><p><strong>V? h??ng th?m:</strong> Lo?i n??c hoa n?ng nàn này g?i l?i ký ?c v? ti?ng g? n? lách tách trong lò s??i trong khi tuy?t r?i bên ngoài. H??ng th?m ?m áp và cay n?ng khi?n lo?i n??c hoa này tr? thành l?a ch?n tuy?t v?i cho nh?ng tháng mùa thu và mùa ?ông mát m?.</p>",https://www.sephora.com/product/replica-by-fireplace-P404758?skuId=1788058&amp;icid2=products grid:p404758:product
1808088,Soleil Blanc Eau de Parfum Fragrance,TOM FORD,"$30,000 ",,1.7 oz/ 50 mL,N?,"https://www.sephora.com/productimages/sku/s1808088-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1808088-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p406526-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p406526-av-01-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p406526-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p406526-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p406526-av-15-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p406526-av-15-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> ?m áp &amp; Cay n?ng<br><br><b>Lo?i mùi h??ng:</b> ?m áp &amp; Ng?t ngào Gourmands<br><br><b>Ghi chú chính:</b> Coco de Mer, Ylang Ylang Qu?n ??o Comores, B?ch ??u kh?u<br><br><b>Mô t? h??ng th?m:</b> Soleil Blanc Eau de Parfum là m?t lo?i n??c hoa gây nghi?n v?i h??ng m?t tr?i, h? phách hoa và coco-de-mer. Nó s?ng ??ng v?i b?ch ??u kh?u quy?n r? và hoa ng?c lan tây t??i mát và không ng?n ng?i th? hi?n s? theo ?u?i b?t t?n c?a m?t tr?i và s? sang tr?ng.<br><br><b>V? chai:</b> Soleil Blanc ???c ch?a trong chai Private Blend màu tr?ng mang tính bi?u t??ng. Nó ???c ph? m?t l?p kim lo?i màu vàng, và l? ??ng có hình dáng ki?n trúc c?a m?t quân c? vua, mang ??n v? ??p hoành tráng cho b?t k? s? phù phi?m nào.<br><br><b>V? h??ng th?m:</b> ""Soleil Blanc là ?i?u b?t ng?, quy?n r? và gây nghi?n. ?ây là m?t lo?i h? phách hoa, n?ng l??ng m?t tr?i, không ng?n ng?i th? hi?n s? theo ?u?i ánh n?ng m?t tr?i và s? sang tr?ng v?n có c?a Soleil.""—Tom Ford",https://www.sephora.com/product/soleil-blanc-P406526?skuId=1808088&amp;icid2=products grid:p406526:product
1837624,N°5 L’EAU,CHANEL,"$13,800 ",,1.7 oz/ 50 mL,N?,"https://www.sephora.com/productimages/sku/s1837624-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1837624-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p412038-av-2-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p412038-av-2-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p412038-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p412038-av-01-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> Hoa <br><br><b>Lo?i mùi h??ng:</b> Hoa ph?n <br><br><b>Ghi chú chính:</b> Cam quýt, Quýt, Hoa ng?c lan tây <br><br><b>Mô t? mùi h??ng:</b><br> M?t hi?n thân hi?n ??i, t??i mát và s?ng ??ng c?a mùi h??ng hi?n t?i và mãi mãi. V??t th?i gian và táo b?o, ??n gi?n và tinh t?. N°5 L'EAU là N°5 c?a ngày hôm nay. <br><br>Chai c? ?i?n có vòi phun s??ng liên t?c m?i, trong khi th?y tinh vát trông trong v?t nh? pha lê nh? n??c tinh khi?t—bi?u hi?n c?a s? ??n gi?n và thanh l?ch.<br><br>THÀNH PH?N<br>???c sáng t?o b?i chuyên gia n??c hoa c?a Chanel, Olivier Polge, N°5 L'EAU có h??ng ??u n?ng ??ng, t??i mát c?a Chanh, Quýt và Cam, th? hi?n s? nh? nhõm và trong su?t. H??ng gi?a mang tính bi?u t??ng c?a bó hoa m? ra v?i Hoa h?ng, Hoa nhài và m?t ph?n m?i c?a Hoa ng?c lan tây, hi?n ??i h?n bao gi? h?t. ??ng sau c?n l?c hoa này là m?t c?m giác s?ng ??ng ch?a t?ng có: âm h??ng s?ng ??ng c?a g? tuy?t tùng, cùng v?i h??ng x? h??ng m?m m?i và bông.<br><br>CÁCH S? D?NG<br> Eau de Toilette có d?ng x?t ?? s? d?ng nhi?u h?n, d? dàng thoa lên da ho?c qu?n áo.",https://www.sephora.com/product/n5-l-eau-P412038?skuId=1837624&amp;icid2=products grid:p412038:product
1838010,My Burberry Black,BURBERRY,"$18,000 ",,3 oz/ 89 mL,N?,"https://www.sephora.com/productimages/sku/s1838010-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1838010-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p410239-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p410239-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p410239-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p410239-av-02-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> Hoa<br><br><b>Lo?i mùi h??ng:</b> Hoa ?m áp<br><br><b>Ghi chú chính:</b> Hoa nhài ng?p tràn ánh n?ng, Hoa h?ng k?o, Cây ho?c h??ng h? phách<br><br><b>Mô t? mùi h??ng:</b> ?ây là m?t lo?i n??c hoa ph??ng ?ông có h??ng hoa, k?t h?p mùi h??ng c?a hoa nhài ng?p tràn ánh n?ng và m?t hoa ?ào v?i m?t chút hoa h?ng g?i c?m. N?t h??ng hoa h?ng bi?u t??ng ? gi?a ???c thêm vào m?t chút ng?t ngào và h?p d?n, trong khi&nbsp;ho?c h??ng h? phách n?ng nàn làm tròn mùi h??ng ?? có m?t k?t thúc sâu l?ng và quy?n r?.<br><br><b>V? mùi h??ng:</b> Mùi h??ng này quay tr? l?i m?t khu v??n ? London vào lúc ch?ng v?ng, m?a l?n t??ng ph?n v?i h? th?c v?t ?m áp và quy?n r?. ?ây là m?t phiên b?n hoa c?a lo?i n??c hoa bi?u t??ng v?i m?t chút g?i c?m.<br><br>Burberry ???c d?n d?t b?i các nguyên t?c v? thi?t k?, ??i m?i và ngh? th? công c?a Anh. N??c hoa Burberry tuân theo các nguyên t?c và quy t?c sau: nh?ng mùi h??ng c? ?i?n và ??c tr?ng ???c ??ng trong nh?ng chai th?y tinh ???c ch? tác khéo léo l?y c?m h?ng t? âm nh?c, th?i trang, London và các bi?u t??ng c?a Anh.",https://www.sephora.com/product/my-burberry-black-P410239?skuId=1838010&amp;icid2=products grid:p410239:product
1838861,Mon Paris Eau de Parfum,Yves Saint Laurent,"$12,000 ",,1.6 oz/ 47 mL,N?,"https://www.sephora.com/productimages/sku/s1838861-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1838861-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p410181-av-16-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p410181-av-16-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p410181-av-17-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p410181-av-17-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> Hoa<br><br><b>Lo?i mùi h??ng:</b> Hoa qu?<br><br><b>Ghi chú chính:</b> Hoa cà ??c d??c, ho?c h??ng, qu? m?ng ??<br><br><b>Mô t? mùi h??ng:</b> ?ây là m?t lo?i n??c hoa ng?t ngào dành cho ph? n? v?i h??ng qu? m?ng ?? ???c làm d?u b?i hoa cà ??c d??c và ???c neo gi? b?i h??ng g? c?a x? h??ng tr?ng hòa quy?n tuy?t ??p v?i ho?c h??ng ?? t?o nên m?t mùi h??ng lãng m?n theo m?i cách.<br><br><b>V? chai:</b> M?t nét hi?n ??i c?a chai n??c hoa Yves Saint Laurent Paris c? ?i?n, lo?i n??c hoa n? tính dành cho ph? n? này ???c ?óng gói trong m?t chai trong su?t nhi?u c?nh gi?ng nh? m?t viên ng?c, ?? l? h??ng th?m sang tr?ng bên trong.<br><br><b>V? mùi h??ng:</b> Lo?i n??c hoa n? g?i c?m này ph?n ánh ni?m ?am mê mãnh li?t tìm th?y ? thành ph? tình yêu. M?t chuy?n hành trình chóng vánh khó quên ??n Paris, lo?i n??c hoa n? tính và hoa này th? hi?n ham mu?n và quy?n r? các giác quan.",https://www.sephora.com/product/mon-paris-eau-de-parfum-P410181?skuId=1838861&amp;icid2=products grid:p410181:product
1856491,MMMM…,Juliette Has a Gun,"$15,000 ",,3.3 oz/ 100 mL Eau de Parfum Spray,N?,"https://www.sephora.com/productimages/sku/s1856491-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1856491-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p412535-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p412535-av-01-zoom.jpg?imwidth=96 2x","?? có ???c c?m giác sung s??ng tuy?t ??i, hãy tr?n 10 gam tinh d?u cam ??ng ch?ng c?t, m?t ounce hoa nhài sambac và m?t c?c b? diên v?. Làm tan ch?y m?t ít caramel, thêm m?t ít qu? mâm xôi t??i và ?un sôi t? t?. Nh? nhàng khu?y m?t nhúm g? ?àn h??ng xay và m?t chút ho?c h??ng, r?c m?t vài gam ???ng b?t và ?ánh cho ??n khi ??t ???c m?t h?i th? th?m ngon. <br> <br>Chai r??u ?ánh th?c các giác quan và làm d?u mi?ng. Màu h?ng t??i c?a nó quy?n r? ánh nhìn, trong khi l?p hoàn thi?n m? c?a nó quy?n r? bàn tay. Bên kia ?? m? ??c c?a chai, gi?ng nh? m?t c?a s? không th? xuyên th?ng, là m?t s?c m?nh h?p d?n g?i c?m mà ch? m?t vài ch? cái màu b?c m?i có th? di?n t? ???c. <br> <br><b>Ghi chú:</b> <br> Vani, cam ??ng, g? ?àn h??ng, hoa nhài sambac. <br><b>Phong cách:</b> <br>Th?m ngon. G?i c?m. Thanh l?ch.",https://www.sephora.com/product/mmmm-P412535?skuId=1856491&amp;icid2=products grid:p412535:product
1873397,RROSE Eau de Parfum,Ellis Brooklyn,"$5,500 ",,1.7 oz/ 50 mL Eau de Parfum Spray,N?,"https://www.sephora.com/productimages/sku/s1873397-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1873397-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p412046-av-10-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p412046-av-10-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p412046-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p412046-av-01-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p412046-av-07-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p412046-av-07-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p412046-av-03-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p412046-av-03-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p412046-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p412046-av-02-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> Hoa<br><br><b>Lo?i mùi h??ng:</b> Hoa ?m áp<br><br><b>Ghi chú chính:</b> X? h??ng, Patcouli, Hoa m?u ??n, ??i hoàng<br><br><b>Mô t? mùi h??ng:</b> H??ng th?m sang tr?ng, ?úng chu?n hoa này l?p lánh v?i nh?ng cánh hoa h?ng Centifolia và chanh Sicilia trên n?n x? h??ng mùa xuân quy?n r? và g? cashmere. T?t c? n??c hoa Ellis Brooklyn ??u thu?n chay và ???c PETA ch?ng nh?n không th? nghi?m trên ??ng v?t.<br><br><b>V? mùi h??ng:</b> Mùi h??ng này ???c l?y c?m h?ng t? b?n ngã n? tính c?a Marcel Duchamp, Rrose Sélavy. ?ây là m?t bài ca nh? nhàng nh?ng ??y d?c v?ng dành cho tác gi?, ngh? s? và k? khiêu khích.<br><br><br><br><br>CLEAN t?i Sephora là cam k?t c?a chúng tôi trong vi?c cung c?p các công th?c v??t ra ngoài các tiêu chu?n theo quy ??nh ?? tránh các thành ph?n gây tranh cãi mà không ?nh h??ng ??n hi?u qu?.",https://www.sephora.com/product/rrose-eau-de-parfum-P412046?skuId=1873397&amp;icid2=products grid:p412046:product
1873405,MYTH Eau de Parfum,Ellis Brooklyn,"$11,000 ",,1.7 oz/ 50 mL Eau de Parfum Spray,N?,"https://www.sephora.com/productimages/sku/s1873405-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1873405-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p412047-av-11-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p412047-av-11-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p412047-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p412047-av-02-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> ?m áp &amp; Cay n?ng<br><br><b>Lo?i mùi h??ng:</b> ?m áp &amp; Trong su?t<br><br><b>Ghi chú chính:</b> H?t Ambrette, Cánh hoa nhài, X? h??ng<br><br><b>Mô t? mùi h??ng:</b> ?ây là m?t lo?i n??c hoa tuy?t ??p nh?ng tinh t? khó quên l?y c?m h?ng t? nh?ng t?m ga tr?i gi??ng s?ch s? và m?t làn da ?m áp d??i ánh n?ng m?t tr?i. Nó ch?a các n?t h??ng c?a cánh hoa nhài, hoa sen h?ng và hoa lan h? ?an xen tinh t? v?i x? h??ng tr?ng s?ch và g? tuy?t tùng tr?ng ?m áp. T?t c? các lo?i n??c hoa Ellis Brooklyn ??u thu?n chay và ???c ch?ng nh?n PETA không ??c ác.<br><br><b>V? mùi h??ng:</b> N??c hoa Myth eau de parfum bán ch?y nh?t, t?ng ?o?t gi?i th??ng l?y c?m h?ng t? nh?ng câu chuy?n th?n tho?i mê ho?c nh?t c?a th? gi?i v?n h?c. Ch?c ch?n s? làm say ??m b?t k? ai ghé th?m b?n.<br><br><br><br><br>CLEAN t?i Sephora là cam k?t c?a chúng tôi trong vi?c cung c?p các công th?c v??t qua các tiêu chu?n quy ??nh ?? tránh các thành ph?n gây tranh cãi mà không ?nh h??ng ??n hi?u qu?.",https://www.sephora.com/product/myth-eau-de-parfum-P412047?skuId=1873405&amp;icid2=products grid:p412047:product
1912591,Poison Girl,DIOR,"$14,500 ",,3.4 oz/ 100 mL,N?,"https://www.sephora.com/productimages/sku/s1912591-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1912591-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p416731-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p416731-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p416731-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p416731-av-01-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> <br>?m áp &amp; Cay n?ng <br><br><b>Lo?i mùi h??ng:</b> <br>?m áp &amp; Ng?t ngào Gourmands <br> <br><b>Ghi chú chính:</b> <br>Hoa h?ng ?m áp, Hoa cam Neroli l?p lánh, Cam b?ng giá <br> <br><b>Gi?i thi?u:</b> <br>Poison Girl là m?t lo?i n??c hoa h??ng hoa quy?n r? v?i h??ng ??u là hoa qu? và h??ng cu?i gây nghi?n. S? k?t h?p gi?a h??ng cam mát l?nh và h??ng cam m?ng n??c b? sung cho nhau trong khi nh?ng cánh hoa g?i c?m mang ??n b?u không khí nóng và l?nh ??y ph?n khích. Cu?i cùng, h??ng ??u tonka và vani lan t?a s? vu?t ve g?i c?m và ??ng ng?t c?a chúng. <br> <br><b>Nh?ng ?i?u khác b?n c?n bi?t:</b> <br>""Poison Girl Eau de Toilette phát huy t?i ?a hi?u ?ng c?a nó. ?ây là m?t thành ph?n g?i c?m v?n gi? ???c nét quy?n r? d?u dàng nh?ng c?ng ??a ra nh?ng nh?n xét s?c s?o. Nó th?i nóng và l?nh.""—Francois Demachy, Nhà sáng t?o n??c hoa c?a Dior",https://www.sephora.com/product/poison-girl-P416731?skuId=1912591&amp;icid2=products grid:p416731:product
1915487,SCI FI Eau de Parfum,Ellis Brooklyn,"$5,500 ",,1.7 oz/ 50 mL Eau de Parfum Spray,N?,"https://www.sephora.com/productimages/sku/s1915487-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1915487-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p421215-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p421215-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p421215-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p421215-av-02-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p421215-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p421215-av-01-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> ?m áp & cay n?ng<br><br><b>Lo?i mùi h??ng:</b> Gia v? mát l?nh<br><br><b>Ghi chú chính:</b> Cam Bergamot, Trà xanh, ??u vani<br><br><b>Mô t? mùi h??ng:</b> ?ây là m?t lo?i n??c hoa eau de parfum khác th??ng v?i h??ng vani mà b?n ch?a t?ng tr?i nghi?m. H??ng th?m k?t h?p gi?a ??u vani Madagascar tuy?t ??p v?i s? pha tr?n mát l?nh c?a trà xanh, hoa và cam quýt hoàn toàn ??c ?áo. T?t c? các lo?i n??c hoa Ellis Brooklyn ??u thu?n chay và ???c ch?ng nh?n không ??c ác v?i ??ng v?t c?a PETA.<br><br><b>V? h??ng th?m:</b> Lo?i n??c hoa này gi?ng nh? khoa h?c vi?n t??ng tuy?t v?i, v?a quen thu?c v?a h?p d?n theo h??ng t??ng lai.<br><br><br><br>CLEAN t?i Sephora là cam k?t c?a chúng tôi trong vi?c cung c?p các công th?c v??t ra ngoài các tiêu chu?n theo quy ??nh ?? tránh các thành ph?n gây tranh cãi mà không ?nh h??ng ??n hi?u qu?.",https://www.sephora.com/product/sci-fi-eau-de-parfum-P421215?skuId=1915487&amp;icid2=products grid:p421215:product
1915537,Mon Guerlain Eau de Parfum,GUERLAIN,"$16,000 ",,3.3 oz/ 100 mL,N?,"https://www.sephora.com/productimages/sku/s1915537-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1915537-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p416938-av-25-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p416938-av-25-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p416938-av-28-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p416938-av-28-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p416938-av-29-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p416938-av-29-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p416938-av-15-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p416938-av-15-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s1915537-av-20-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1915537-av-20-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng th?m:</strong> ?m áp &amp; Cay n?ng</p><p><br></p><p><strong>Lo?i h??ng th?m:</strong> ?m áp &amp; Sweet Gourmands</p><p><br></p><p><strong>Ghi chú chính:</strong> Hoa nhài, Hoa o?i h??ng, Vani</p><p><br></p><p><strong>V? h??ng th?m:</strong> <span style=""font-family: Montserrat, Helvetica, Arial, sans-serif; color: var(--attrpanel-color-text, #1a2028); font-size: var(--font-size-sm, 12px); background-color: var(--palette-white, #ffffff);"">Mon Guerlain là s? tôn vinh cho v? ??p n? tính m?nh m? và t? do c?a th?i ??i ngày nay.</span></p><p><br></p><p><strong>V? chai ??ng:</strong> Chai ??ng Quadrilobe ???c ch? tác v?i nh?ng ???ng nét và ???ng cong m?nh m?, th? hi?n v? ??p n? tính ???ng ??i. Mon Guerlain Eau de Parfum ???c bi?t ??n v?i các chi ti?t trang trí b?ng vàng.</p>",https://www.sephora.com/product/mon-guerlain-P416938?skuId=1915537&amp;icid2=products grid:p416938:product
1928548,Mon Paris Eau de Parfum Travel Spray,Yves Saint Laurent,"$3,500 ",,0.34 oz/ 10 mL,N?,"https://www.sephora.com/productimages/sku/s1928548-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s1928548-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p410638-av-4-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p410638-av-4-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/product/p410638-av-5-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p410638-av-5-zoom.jpg?imwidth=96 2x","<p>Yves Saint Laurent gi?i thi?u m?t lo?i n??c hoa l?p lánh m?i l?y c?m h?ng t? Paris, thành ph? c?a tình yêu mãnh li?t. Qu? m?ng ?? và qu? lê ngay l?p t?c toát lên v? g?i c?m và n? tính. Hoa cà ??c d??c tr?ng k? l?, linh h?n c?a h??ng th?m, hi?n thân cho ham mu?n và quy?n r? các giác quan. Cu?i cùng, h??ng hoa hi?n ??i và táo b?o này ???c cân b?ng b?i x? h??ng tr?ng kem và ho?c h??ng. Tr?i nghi?m này là m?t chuy?n hành trình ??y ?am mê và khó quên ??n Paris. </p><p><br></p><p><strong class=""ql-size-normal"" style=""color: rgb(0, 0, 0);"">Nhóm h??ng:&nbsp;</strong><span class=""ql-size-normal"" style=""font-family: var(--default-font-family); color: rgb(0, 0, 0);"">H??ng hoa</span></p><p><br></p><p><strong class=""ql-size-normal"" style=""color: rgb(0, 0, 0);"">Lo?i h??ng:&nbsp;</strong><span class=""ql-size-normal"" style=""font-family: var(--default-font-family); color: rgb(0, 0, 0);"">H??ng trái cây</span></p><p><br></p><p><strong class=""ql-size-normal"" style=""color: rgb(0, 0, 0);"">H??ng chính:&nbsp;</strong><span class=""ql-size-normal"" style=""font-family: var(--default-font-family); color: rgb(0, 0, 0);"">Hoa cà ??c d??c, ho?c h??ng, qu? m?ng ??</span></p>",https://www.sephora.com/product/mon-paris-eau-de-parfum-travel-spray-P410638?skuId=1928548&amp;icid2=products grid:p410638:product
